"Step","skilled-sweep-3 - Train/Accuracies final ","skilled-sweep-3 - Train/Accuracies final __MIN","skilled-sweep-3 - Train/Accuracies final __MAX","playful-sweep-2 - Train/Accuracies final ","playful-sweep-2 - Train/Accuracies final __MIN","playful-sweep-2 - Train/Accuracies final __MAX","prime-sweep-1 - Train/Accuracies final ","prime-sweep-1 - Train/Accuracies final __MIN","prime-sweep-1 - Train/Accuracies final __MAX"
"123589","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375"
"123612","0.34375","0.34375","0.34375","0.359375","0.359375","0.359375","0.390625","0.390625","0.390625"
"123623","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375","0.546875","0.546875","0.546875"
"123648","0.4375","0.4375","0.4375","0.390625","0.390625","0.390625","0.453125","0.453125","0.453125"
"123665","0.515625","0.515625","0.515625","0.375","0.375","0.375","0.46875","0.46875","0.46875"
"123675","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875"
"123735","0.53125","0.53125","0.53125","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"123749","0.5625","0.5625","0.5625","0.59375","0.59375","0.59375","0.5","0.5","0.5"
"123778","0.5","0.5","0.5","0.421875","0.421875","0.421875","0.515625","0.515625","0.515625"
"123780","0.46875","0.46875","0.46875","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375"
"123785","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625"
"123790","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625"
"123791","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"123824","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625"
"123829","0.421875","0.421875","0.421875","0.59375","0.59375","0.59375","0.546875","0.546875","0.546875"
"123851","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625","0.578125","0.578125","0.578125"
"123917","0.578125","0.578125","0.578125","0.53125","0.53125","0.53125","0.546875","0.546875","0.546875"
"123919","0.421875","0.421875","0.421875","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125"
"123942","0.40625","0.40625","0.40625","0.40625","0.40625","0.40625","0.421875","0.421875","0.421875"
"123953","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625"
"123969","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375"
"123976","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375"
"123977","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875"
"124012","0.40625","0.40625","0.40625","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375"
"124020","0.59375","0.59375","0.59375","0.5625","0.5625","0.5625","0.421875","0.421875","0.421875"
"124035","0.59375","0.59375","0.59375","0.46875","0.46875","0.46875","0.421875","0.421875","0.421875"
"124047","0.375","0.375","0.375","0.40625","0.40625","0.40625","0.296875","0.296875","0.296875"
"124048","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"124085","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.609375","0.609375","0.609375"
"124097","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375"
"124165","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"124179","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375","0.421875","0.421875","0.421875"
"124241","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"124276","0.671875","0.671875","0.671875","0.578125","0.578125","0.578125","0.5625","0.5625","0.5625"
"124279","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375","0.484375","0.484375","0.484375"
"124312","0.515625","0.515625","0.515625","0.609375","0.609375","0.609375","0.59375","0.59375","0.59375"
"124322","0.40625","0.40625","0.40625","0.421875","0.421875","0.421875","0.390625","0.390625","0.390625"
"124340","0.53125","0.53125","0.53125","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625"
"124343","0.546875","0.546875","0.546875","0.5","0.5","0.5","0.546875","0.546875","0.546875"
"124359","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875"
"124364","0.375","0.375","0.375","0.46875","0.46875","0.46875","0.5625","0.5625","0.5625"
"124385","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875"
"124402","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625"
"124438","0.5625","0.5625","0.5625","0.5","0.5","0.5","0.4375","0.4375","0.4375"
"124463","0.4375","0.4375","0.4375","0.546875","0.546875","0.546875","0.59375","0.59375","0.59375"
"124468","0.421875","0.421875","0.421875","0.5625","0.5625","0.5625","0.59375","0.59375","0.59375"
"124492","0.5625","0.5625","0.5625","0.53125","0.53125","0.53125","0.40625","0.40625","0.40625"
"124503","0.5","0.5","0.5","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"124522","0.578125","0.578125","0.578125","0.546875","0.546875","0.546875","0.5625","0.5625","0.5625"
"124532","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375","0.390625","0.390625","0.390625"
"124542","0.46875","0.46875","0.46875","0.40625","0.40625","0.40625","0.453125","0.453125","0.453125"
"124549","0.46875","0.46875","0.46875","0.375","0.375","0.375","0.5","0.5","0.5"
"124565","0.46875","0.46875","0.46875","0.5625","0.5625","0.5625","0.578125","0.578125","0.578125"
"124584","0.5","0.5","0.5","0.4375","0.4375","0.4375","0.578125","0.578125","0.578125"
"124598","0.484375","0.484375","0.484375","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125"
"124602","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.59375","0.59375","0.59375"
"124611","0.546875","0.546875","0.546875","0.5","0.5","0.5","0.53125","0.53125","0.53125"
"124613","0.53125","0.53125","0.53125","0.546875","0.546875","0.546875","0.578125","0.578125","0.578125"
"124627","0.484375","0.484375","0.484375","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125"
"124682","0.375","0.375","0.375","0.4375","0.4375","0.4375","0.484375","0.484375","0.484375"
"124686","0.375","0.375","0.375","0.40625","0.40625","0.40625","0.609375","0.609375","0.609375"
"124706","0.53125","0.53125","0.53125","0.578125","0.578125","0.578125","0.421875","0.421875","0.421875"
"124709","0.578125","0.578125","0.578125","0.578125","0.578125","0.578125","0.5","0.5","0.5"
"124744","0.578125","0.578125","0.578125","0.578125","0.578125","0.578125","0.640625","0.640625","0.640625"
"124752","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375"
"124775","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625"
"124791","0.578125","0.578125","0.578125","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625"
"124845","0.609375","0.609375","0.609375","0.5625","0.5625","0.5625","0.546875","0.546875","0.546875"
"124848","0.625","0.625","0.625","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125"
"124849","0.453125","0.453125","0.453125","0.5625","0.5625","0.5625","0.53125","0.53125","0.53125"
"124870","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.390625","0.390625","0.390625"
"124912","0.53125","0.53125","0.53125","0.5","0.5","0.5","0.46875","0.46875","0.46875"
"124940","0.484375","0.484375","0.484375","0.625","0.625","0.625","0.65625","0.65625","0.65625"
"124952","0.46875","0.46875","0.46875","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125"
"124975","0.578125","0.578125","0.578125","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"125028","0.5","0.5","0.5","0.484375","0.484375","0.484375","0.421875","0.421875","0.421875"
"125029","0.421875","0.421875","0.421875","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"125037","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"125039","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875","0.40625","0.40625","0.40625"
"125065","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125","0.390625","0.390625","0.390625"
"125135","0.5","0.5","0.5","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"125154","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125"
"125171","0.40625","0.40625","0.40625","0.390625","0.390625","0.390625","0.609375","0.609375","0.609375"
"125190","0.578125","0.578125","0.578125","0.59375","0.59375","0.59375","0.515625","0.515625","0.515625"
"125234","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125","0.375","0.375","0.375"
"125268","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875"
"125304","0.46875","0.46875","0.46875","0.59375","0.59375","0.59375","0.59375","0.59375","0.59375"
"125332","0.5","0.5","0.5","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"125383","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125"
"125387","0.59375","0.59375","0.59375","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125"
"125388","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625","0.40625","0.40625","0.40625"
"125397","0.5","0.5","0.5","0.4375","0.4375","0.4375","0.53125","0.53125","0.53125"
"125399","0.4375","0.4375","0.4375","0.390625","0.390625","0.390625","0.46875","0.46875","0.46875"
"125401","0.5","0.5","0.5","0.578125","0.578125","0.578125","0.640625","0.640625","0.640625"
"125422","0.5625","0.5625","0.5625","0.53125","0.53125","0.53125","0.640625","0.640625","0.640625"
"125460","0.59375","0.59375","0.59375","0.53125","0.53125","0.53125","0.5","0.5","0.5"
"125472","0.421875","0.421875","0.421875","0.5","0.5","0.5","0.484375","0.484375","0.484375"
"125478","0.4375","0.4375","0.4375","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625"
"125493","0.546875","0.546875","0.546875","0.40625","0.40625","0.40625","0.515625","0.515625","0.515625"
"125504","0.40625","0.40625","0.40625","0.4375","0.4375","0.4375","0.5","0.5","0.5"
"125511","0.4375","0.4375","0.4375","0.453125","0.453125","0.453125","0.359375","0.359375","0.359375"
"125513","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.65625","0.65625","0.65625"
"125529","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375","0.4375","0.4375","0.4375"
"125530","0.609375","0.609375","0.609375","0.40625","0.40625","0.40625","0.546875","0.546875","0.546875"
"125605","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875"
"125606","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375","0.375","0.375","0.375"
"125671","0.484375","0.484375","0.484375","0.59375","0.59375","0.59375","0.515625","0.515625","0.515625"
"125677","0.484375","0.484375","0.484375","0.59375","0.59375","0.59375","0.453125","0.453125","0.453125"
"125719","0.515625","0.515625","0.515625","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375"
"125720","0.578125","0.578125","0.578125","0.515625","0.515625","0.515625","0.578125","0.578125","0.578125"
"125730","0.546875","0.546875","0.546875","0.5","0.5","0.5","0.4375","0.4375","0.4375"
"125732","0.453125","0.453125","0.453125","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625"
"125751","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625","0.578125","0.578125","0.578125"
"125763","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375","0.5","0.5","0.5"
"125817","0.546875","0.546875","0.546875","0.578125","0.578125","0.578125","0.515625","0.515625","0.515625"
"125835","0.375","0.375","0.375","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"125849","0.5","0.5","0.5","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"125852","0.4375","0.4375","0.4375","0.5","0.5","0.5","0.515625","0.515625","0.515625"
"125865","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625"
"125874","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625","0.59375","0.59375","0.59375"
"125896","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"125912","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375","0.53125","0.53125","0.53125"
"125937","0.59375","0.59375","0.59375","0.5625","0.5625","0.5625","0.546875","0.546875","0.546875"
"125942","0.4375","0.4375","0.4375","0.390625","0.390625","0.390625","0.34375","0.34375","0.34375"
"125972","0.5","0.5","0.5","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125"
"126002","0.59375","0.59375","0.59375","0.59375","0.59375","0.59375","0.46875","0.46875","0.46875"
"126092","0.546875","0.546875","0.546875","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875"
"126109","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875","0.59375","0.59375","0.59375"
"126118","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625","0.484375","0.484375","0.484375"
"126141","0.40625","0.40625","0.40625","0.515625","0.515625","0.515625","0.421875","0.421875","0.421875"
"126151","0.5","0.5","0.5","0.421875","0.421875","0.421875","0.53125","0.53125","0.53125"
"126200","0.59375","0.59375","0.59375","0.625","0.625","0.625","0.65625","0.65625","0.65625"
"126212","0.375","0.375","0.375","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"126243","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
"126244","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625"
"126258","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625"
"126268","0.59375","0.59375","0.59375","0.515625","0.515625","0.515625","0.625","0.625","0.625"
"126278","0.5","0.5","0.5","0.5625","0.5625","0.5625","0.53125","0.53125","0.53125"
"126287","0.546875","0.546875","0.546875","0.5","0.5","0.5","0.53125","0.53125","0.53125"
"126292","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125","0.609375","0.609375","0.609375"
"126305","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625","0.578125","0.578125","0.578125"
"126318","0.53125","0.53125","0.53125","0.578125","0.578125","0.578125","0.53125","0.53125","0.53125"
"126364","0.546875","0.546875","0.546875","0.625","0.625","0.625","0.578125","0.578125","0.578125"
"126456","0.421875","0.421875","0.421875","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375"
"126458","0.5","0.5","0.5","0.5","0.5","0.5","0.546875","0.546875","0.546875"
"126532","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875","0.5625","0.5625","0.5625"
"126648","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125","0.390625","0.390625","0.390625"
"126688","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875"
"126699","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625","0.484375","0.484375","0.484375"
"126701","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625"
"126707","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"126709","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625"
"126758","0.421875","0.421875","0.421875","0.59375","0.59375","0.59375","0.578125","0.578125","0.578125"
"126780","0.40625","0.40625","0.40625","0.65625","0.65625","0.65625","0.53125","0.53125","0.53125"
"126826","0.5625","0.5625","0.5625","0.59375","0.59375","0.59375","0.625","0.625","0.625"
"126845","0.5625","0.5625","0.5625","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875"
"126882","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125","0.609375","0.609375","0.609375"
"126897","0.46875","0.46875","0.46875","0.375","0.375","0.375","0.46875","0.46875","0.46875"
"126906","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875","0.625","0.625","0.625"
"126938","0.453125","0.453125","0.453125","0.5","0.5","0.5","0.390625","0.390625","0.390625"
"126949","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.5","0.5","0.5"
"126974","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"126991","0.65625","0.65625","0.65625","0.640625","0.640625","0.640625","0.578125","0.578125","0.578125"
"126992","0.46875","0.46875","0.46875","0.5","0.5","0.5","0.453125","0.453125","0.453125"
"127006","0.546875","0.546875","0.546875","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375"
"127013","0.40625","0.40625","0.40625","0.359375","0.359375","0.359375","0.375","0.375","0.375"
"127027","0.40625","0.40625","0.40625","0.40625","0.40625","0.40625","0.375","0.375","0.375"
"127052","0.5625","0.5625","0.5625","0.5","0.5","0.5","0.5625","0.5625","0.5625"
"127071","0.609375","0.609375","0.609375","0.40625","0.40625","0.40625","0.421875","0.421875","0.421875"
"127081","0.53125","0.53125","0.53125","0.640625","0.640625","0.640625","0.5625","0.5625","0.5625"
"127088","0.453125","0.453125","0.453125","0.5","0.5","0.5","0.53125","0.53125","0.53125"
"127104","0.53125","0.53125","0.53125","0.59375","0.59375","0.59375","0.53125","0.53125","0.53125"
"127105","0.546875","0.546875","0.546875","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"127111","0.578125","0.578125","0.578125","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"127119","0.5","0.5","0.5","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625"
"127149","0.46875","0.46875","0.46875","0.609375","0.609375","0.609375","0.515625","0.515625","0.515625"
"127168","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375"
"127169","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375"
