"Step","postactivation_production: mlp - Train/Accuracy","postactivation_production: mlp - Train/Accuracy__MIN","postactivation_production: mlp - Train/Accuracy__MAX","postactivation_production: kan - Train/Accuracy","postactivation_production: kan - Train/Accuracy__MIN","postactivation_production: kan - Train/Accuracy__MAX"
"189376","1","1","1","1","1","1"
"189394","0.89375","0.796875","0.953125","0.849609375","0.6875","0.96875"
"189498","1","1","1","1","1","1"
"189505","0.8177083333333334","0.703125","0.9375","0.748046875","0.5625","0.953125"
"189509","1","1","1","1","1","1"
"189520","0.525","0.375","0.703125","0.513671875","0.34375","0.796875"
"189527","0.66875","0.546875","0.78125","0.591796875","0.453125","0.75"
"189528","0.796875","0.671875","0.859375","0.779296875","0.703125","0.875"
"189586","1","1","1","1","1","1"
"189620","1","1","1","1","1","1"
"189645","1","1","1","0.98828125","0.9375","1"
"189766","1","1","1","1","1","1"
"189778","0.7635416666666667","0.671875","0.875","0.697265625","0.578125","0.84375"
"189787","0.9979166666666667","0.984375","1","1","1","1"
"189790","0.99375","0.984375","1","0.984375","0.96875","1"
"189825","0.9520833333333333","0.875","1","0.90625","0.765625","1"
"189830","0.996875","0.96875","1","0.97265625","0.90625","1"
"189838","1","1","1","0.998046875","0.984375","1"
"189847","0.7260416666666667","0.625","0.84375","0.6875","0.578125","0.828125"
"189877","0.8427083333333333","0.703125","0.953125","0.7421875","0.546875","0.953125"
"189887","1","1","1","1","1","1"
"189958","1","1","1","1","1","1"
"189987","1","1","1","0.994140625","0.96875","1"
"189992","1","1","1","1","1","1"
"190032","1","1","1","1","1","1"
"190050","0.9875","0.96875","1","0.974609375","0.90625","1"
"190054","1","1","1","1","1","1"
"190086","0.584375","0.453125","0.71875","0.552734375","0.40625","0.75"
"190093","0.9583333333333334","0.875","1","0.9140625","0.828125","0.984375"
"190158","0.7729166666666667","0.703125","0.875","0.6953125","0.515625","0.859375"
"190174","1","1","1","1","1","1"
"190176","1","1","1","1","1","1"
"190180","0.8270833333333333","0.671875","0.921875","0.73828125","0.640625","0.90625"
"190194","1","1","1","1","1","1"
"190228","0.8083333333333333","0.71875","0.921875","0.75390625","0.671875","0.859375"
"190288","0.9479166666666666","0.875","1","0.896484375","0.75","0.984375"
"190310","1","1","1","1","1","1"
"190340","0.7729166666666667","0.6875","0.875","0.71484375","0.578125","0.84375"
"190351","1","1","1","1","1","1"
"190404","1","1","1","0.99609375","0.984375","1"
"190462","1","1","1","1","1","1"
"190500","0.49375","0.40625","0.625","0.44140625","0.296875","0.5625"
"190502","1","1","1","1","1","1"
"190540","1","1","1","1","1","1"
"190564","0.9895833333333334","0.984375","1","0.98828125","0.984375","1"
"190584","0.8416666666666667","0.78125","0.90625","0.814453125","0.71875","0.921875"
"190617","0.6604166666666667","0.46875","0.78125","0.609375","0.5","0.734375"
"190635","0.50625","0.375","0.703125","0.482421875","0.375","0.640625"
"190658","1","1","1","1","1","1"
"190702","1","1","1","1","1","1"
"190738","0.784375","0.578125","0.921875","0.73828125","0.609375","0.953125"
"190782","1","1","1","1","1","1"
"190791","0.44375","0.34375","0.546875","0.4140625","0.25","0.640625"
"190836","0.8020833333333334","0.671875","0.921875","0.736328125","0.53125","0.9375"
"190853","1","1","1","1","1","1"
"190872","1","1","1","0.998046875","0.984375","1"
"190880","1","1","1","1","1","1"
"190886","0.7895833333333333","0.6875","0.875","0.716796875","0.515625","0.875"
"190918","0.8135416666666667","0.671875","0.921875","0.74609375","0.625","0.9375"
"190966","0.565625","0.4375","0.71875","0.4921875","0.328125","0.734375"
"190986","0.8447916666666667","0.734375","0.890625","0.82421875","0.703125","0.921875"
"191005","0.765625","0.671875","0.859375","0.69921875","0.578125","0.859375"
"191058","0.9645833333333333","0.90625","1","0.923828125","0.84375","1"
"191060","1","1","1","0.998046875","0.984375","1"
"191092","0.7041666666666667","0.578125","0.78125","0.638671875","0.421875","0.78125"
"191114","0.6","0.484375","0.71875","0.5546875","0.359375","0.75"
"191116","0.996875","0.984375","1","0.98828125","0.984375","1"
"191129","0.48333333333333334","0.34375","0.546875","0.474609375","0.359375","0.5625"
"191136","1","1","1","1","1","1"
"191147","1","1","1","0.984375","0.96875","1"
"191148","0.9989583333333333","0.984375","1","0.984375","0.9375","1"
"191197","0.9979166666666667","0.984375","1","0.998046875","0.984375","1"
"191221","1","1","1","0.998046875","0.984375","1"
"191232","0.946875","0.84375","0.984375","0.9140625","0.859375","1"
"191241","1","1","1","1","1","1"
"191257","1","1","1","1","1","1"
"191262","0.9989583333333333","0.984375","1","1","1","1"
"191269","1","1","1","1","1","1"
"191341","1","1","1","1","1","1"
"191353","0.9833333333333333","0.9375","1","0.962890625","0.875","1"
"191357","0.621875","0.453125","0.75","0.5625","0.40625","0.78125"
"191378","1","1","1","1","1","1"
"191387","0.984375","0.953125","1","0.966796875","0.921875","1"
"191388","1","1","1","1","1","1"
"191414","0.9583333333333334","0.890625","1","0.9140625","0.796875","1"
"191423","1","1","1","0.998046875","0.984375","1"
"191426","1","1","1","1","1","1"
"191446","0.803125","0.703125","0.890625","0.775390625","0.65625","0.921875"
"191464","0.7854166666666667","0.65625","0.921875","0.744140625","0.59375","0.921875"
"191467","0.7458333333333333","0.671875","0.828125","0.681640625","0.5","0.875"
"191479","1","1","1","0.99609375","0.96875","1"
"191496","0.9979166666666667","0.984375","1","0.9921875","0.953125","1"
"191553","0.8510416666666667","0.796875","0.90625","0.822265625","0.71875","0.984375"
"191564","1","1","1","1","1","1"
"191573","0.440625","0.375","0.578125","0.427734375","0.359375","0.59375"
"191577","0.8177083333333334","0.671875","0.890625","0.775390625","0.65625","0.9375"
"191579","1","1","1","1","1","1"
"191589","0.8125","0.734375","0.90625","0.759765625","0.65625","0.90625"
"191598","0.965625","0.90625","1","0.94140625","0.90625","0.984375"
"191632","1","1","1","1","1","1"
"191671","0.9729166666666667","0.9375","1","0.9140625","0.734375","1"
"191693","0.421875","0.328125","0.53125","0.396484375","0.265625","0.578125"
"191706","0.8822916666666667","0.765625","0.921875","0.845703125","0.734375","0.96875"
"191773","0.9916666666666667","0.96875","1","0.96484375","0.859375","1"
"191783","1","1","1","1","1","1"
"191803","0.8541666666666666","0.71875","0.9375","0.814453125","0.703125","0.953125"
"191808","0.9989583333333333","0.984375","1","1","1","1"
"191819","1","1","1","1","1","1"
"191837","0.99375","0.96875","1","0.96484375","0.875","1"
"191844","1","1","1","1","1","1"
"191863","1","1","1","1","1","1"
"191932","1","1","1","0.99609375","0.984375","1"
"191959","1","1","1","1","1","1"
"191982","0.49270833333333336","0.359375","0.609375","0.439453125","0.34375","0.6875"
"192032","0.946875","0.90625","1","0.919921875","0.828125","1"
"192050","1","1","1","0.998046875","0.984375","1"
"192091","1","1","1","1","1","1"
"192094","1","1","1","1","1","1"
"192103","0.7833333333333333","0.671875","0.875","0.75390625","0.671875","0.90625"
"192109","1","1","1","1","1","1"
"192111","0.996875","0.984375","1","0.958984375","0.828125","1"
"192115","0.5760416666666667","0.5","0.703125","0.55078125","0.40625","0.734375"
"192116","1","1","1","1","1","1"
"192135","1","1","1","1","1","1"
"192154","1","1","1","0.998046875","0.984375","1"
"192179","1","1","1","1","1","1"
"192202","1","1","1","1","1","1"
"192203","0.9135416666666667","0.84375","0.984375","0.85546875","0.734375","0.953125"
"192207","1","1","1","0.998046875","0.984375","1"
"192225","1","1","1","0.998046875","0.984375","1"
"192231","0.8583333333333333","0.78125","0.953125","0.78515625","0.609375","0.953125"
"192284","1","1","1","1","1","1"
"192290","0.7645833333333333","0.625","0.890625","0.705078125","0.609375","0.859375"
"192305","0.9072916666666667","0.84375","0.953125","0.857421875","0.765625","0.953125"
"192322","0.9958333333333333","0.96875","1","0.97265625","0.875","1"
"192344","1","1","1","1","1","1"
"192389","1","1","1","1","1","1"
"192411","1","1","1","1","1","1"
"192427","1","1","1","1","1","1"
"192469","1","1","1","1","1","1"
"192472","1","1","1","0.98046875","0.921875","1"
"192525","1","1","1","1","1","1"
"192535","1","1","1","1","1","1"
"192544","0.6520833333333333","0.53125","0.75","0.599609375","0.5","0.703125"
"192613","0.7739583333333333","0.671875","0.828125","0.703125","0.5625","0.890625"
"192658","0.99375","0.953125","1","0.974609375","0.890625","1"
"192707","0.9989583333333333","0.984375","1","0.99609375","0.984375","1"
"192736","0.5822916666666667","0.421875","0.734375","0.548828125","0.375","0.796875"
"192740","1","1","1","1","1","1"
"192778","1","1","1","1","1","1"
"192782","1","1","1","1","1","1"
"192792","1","1","1","1","1","1"
"192814","0.8364583333333333","0.75","0.953125","0.75390625","0.515625","0.953125"
"192870","1","1","1","1","1","1"
"192895","1","1","1","0.998046875","0.984375","1"
"192943","1","1","1","1","1","1"
"192970","1","1","1","1","1","1"
"192984","0.9989583333333333","0.984375","1","0.990234375","0.984375","1"
"193012","0.8510416666666667","0.765625","0.921875","0.79296875","0.65625","0.9375"
"193020","1","1","1","1","1","1"
"193032","0.7010416666666667","0.609375","0.8125","0.646484375","0.53125","0.796875"
"193038","1","1","1","0.982421875","0.90625","1"
"193043","0.9989583333333333","0.984375","1","0.990234375","0.984375","1"
"193066","1","1","1","1","1","1"
"193070","0.79375","0.671875","0.875","0.73046875","0.625","0.84375"
"193075","0.9583333333333334","0.875","1","0.93359375","0.859375","1"
"193089","0.9947916666666666","0.9375","1","0.966796875","0.859375","1"
"193114","1","1","1","1","1","1"
"193139","0.6135416666666667","0.484375","0.71875","0.578125","0.46875","0.78125"
"193163","1","1","1","1","1","1"
"193168","0.51875","0.359375","0.59375","0.49609375","0.390625","0.703125"
"193182","1","1","1","1","1","1"
"193207","0.9947916666666666","0.984375","1","0.974609375","0.859375","1"
"193213","0.7989583333333333","0.65625","0.921875","0.779296875","0.65625","0.9375"
"193214","0.9979166666666667","0.984375","1","0.990234375","0.953125","1"
"193237","1","1","1","1","1","1"
"193299","1","1","1","1","1","1"
"193307","0.9833333333333333","0.953125","1","0.95703125","0.859375","0.984375"
"193324","1","1","1","1","1","1"
"193356","0.8197916666666667","0.75","0.875","0.779296875","0.59375","0.90625"
"193369","1","1","1","1","1","1"
"193377","0.9864583333333333","0.953125","1","0.95703125","0.890625","1"
"193410","1","1","1","0.9921875","0.96875","1"
"193413","1","1","1","1","1","1"
"193439","0.8291666666666667","0.734375","0.9375","0.806640625","0.703125","0.921875"
"193475","1","1","1","1","1","1"
"193506","1","1","1","0.994140625","0.984375","1"
"193617","0.6447916666666667","0.546875","0.78125","0.57421875","0.40625","0.78125"
"193639","1","1","1","1","1","1"
"193645","1","1","1","1","1","1"
"193647","1","1","1","0.998046875","0.984375","1"
"193654","1","1","1","1","1","1"
"193665","0.7041666666666667","0.59375","0.828125","0.646484375","0.46875","0.828125"
"193688","1","1","1","1","1","1"
"193697","0.8125","0.734375","0.921875","0.759765625","0.625","0.921875"
"193701","1","1","1","1","1","1"
"193726","1","1","1","0.998046875","0.984375","1"
"193747","0.8083333333333333","0.75","0.890625","0.71875","0.578125","0.875"
"193759","0.7697916666666667","0.671875","0.875","0.689453125","0.5","0.859375"
"193766","1","1","1","1","1","1"
"193809","1","1","1","0.994140625","0.984375","1"
"193825","0.625","0.453125","0.71875","0.560546875","0.359375","0.78125"
"193848","0.9614583333333333","0.859375","1","0.935546875","0.859375","1"
"193875","0.975","0.9375","1","0.8984375","0.765625","1"
"193891","0.8541666666666666","0.71875","0.953125","0.7734375","0.546875","0.9375"
"193904","1","1","1","1","1","1"
"193908","0.7260416666666667","0.609375","0.8125","0.654296875","0.53125","0.78125"
"193934","1","1","1","1","1","1"
"193942","1","1","1","1","1","1"
"193975","1","1","1","1","1","1"
"193995","0.9989583333333333","0.984375","1","1","1","1"
"194003","1","1","1","1","1","1"
"194012","0.8083333333333333","0.6875","0.890625","0.763671875","0.65625","0.875"
"194035","0.9010416666666666","0.859375","0.96875","0.861328125","0.765625","0.96875"
"194037","0.6770833333333334","0.53125","0.796875","0.62109375","0.515625","0.734375"
"194038","0.7479166666666667","0.625","0.859375","0.677734375","0.53125","0.796875"
"194093","0.8072916666666666","0.671875","0.921875","0.7734375","0.671875","0.90625"
"194122","0.9927083333333333","0.984375","1","0.98828125","0.96875","1"
"194134","0.6114583333333333","0.4375","0.71875","0.568359375","0.421875","0.8125"
"194140","0.746875","0.640625","0.84375","0.69140625","0.59375","0.828125"
"194143","0.7270833333333333","0.625","0.828125","0.71484375","0.59375","0.828125"
"194148","0.9947916666666666","0.96875","1","0.96484375","0.890625","1"
"194164","1","1","1","1","1","1"
"194189","0.9979166666666667","0.96875","1","0.978515625","0.875","1"
"194214","0.553125","0.421875","0.703125","0.490234375","0.3125","0.796875"
"194287","1","1","1","1","1","1"
"194304","0.996875","0.984375","1","0.978515625","0.90625","1"
"194309","0.9583333333333334","0.890625","1","0.921875","0.828125","0.984375"
"194324","0.86875","0.78125","0.96875","0.837890625","0.671875","0.9375"
"194339","1","1","1","1","1","1"
"194340","0.8208333333333333","0.65625","0.9375","0.734375","0.484375","0.90625"
"194343","0.825","0.75","0.890625","0.775390625","0.671875","0.90625"
"194375","0.7229166666666667","0.59375","0.828125","0.685546875","0.546875","0.8125"
"194377","0.9979166666666667","0.984375","1","1","1","1"
"194415","1","1","1","1","1","1"
"194422","1","1","1","1","1","1"
"194427","0.9989583333333333","0.984375","1","0.986328125","0.9375","1"
"194435","0.9958333333333333","0.984375","1","0.9921875","0.984375","1"
"194436","1","1","1","0.998046875","0.984375","1"
"194486","0.46145833333333336","0.359375","0.546875","0.435546875","0.359375","0.5625"
"194525","1","1","1","1","1","1"
"194527","0.8552083333333333","0.75","0.9375","0.779296875","0.640625","0.9375"
"194561","0.4395833333333333","0.328125","0.546875","0.388671875","0.21875","0.59375"
"194579","0.46145833333333336","0.359375","0.546875","0.4453125","0.3125","0.609375"
"194619","1","1","1","1","1","1"
"194639","0.9458333333333333","0.859375","1","0.91796875","0.84375","0.984375"
"194646","0.7791666666666667","0.671875","0.875","0.73046875","0.640625","0.84375"
"194675","1","1","1","0.998046875","0.984375","1"
"194687","0.8708333333333333","0.78125","0.953125","0.85546875","0.765625","0.984375"
"194700","0.9895833333333334","0.953125","1","0.9609375","0.875","1"
"194753","1","1","1","1","1","1"
"194791","0.9979166666666667","0.984375","1","0.998046875","0.984375","1"
"194793","0.975","0.9375","1","0.94140625","0.828125","1"
"194794","1","1","1","1","1","1"
"194813","0.9989583333333333","0.984375","1","0.982421875","0.921875","1"
"194830","1","1","1","1","1","1"
"194844","1","1","1","1","1","1"
"194878","1","1","1","1","1","1"
"194964","0.6083333333333333","0.484375","0.71875","0.54296875","0.375","0.75"
"194967","0.9958333333333333","0.984375","1","0.978515625","0.9375","1"
"195026","0.9989583333333333","0.984375","1","1","1","1"
"195032","1","1","1","1","1","1"
"195035","1","1","1","1","1","1"
"195055","0.871875","0.796875","0.921875","0.8359375","0.71875","0.953125"
"195064","0.759375","0.65625","0.8125","0.705078125","0.578125","0.84375"
"195095","0.5697916666666667","0.421875","0.65625","0.455078125","0.328125","0.625"
"195098","1","1","1","1","1","1"
"195099","0.5354166666666667","0.328125","0.625","0.453125","0.265625","0.6875"
"195100","1","1","1","0.99609375","0.984375","1"
"195128","1","1","1","1","1","1"
"195141","1","1","1","1","1","1"
"195153","0.8666666666666667","0.8125","0.921875","0.828125","0.71875","0.90625"
"195172","1","1","1","1","1","1"
"195216","1","1","1","1","1","1"
"195226","1","1","1","1","1","1"
"195247","1","1","1","1","1","1"
"195273","1","1","1","0.99609375","0.984375","1"
"195294","0.9354166666666667","0.875","1","0.896484375","0.796875","0.984375"
"195296","0.9958333333333333","0.953125","1","0.96484375","0.859375","1"
"195314","0.9989583333333333","0.984375","1","1","1","1"
"195345","1","1","1","1","1","1"
"195378","1","1","1","1","1","1"
"195417","1","1","1","1","1","1"
"195447","1","1","1","0.998046875","0.984375","1"
"195463","1","1","1","1","1","1"
"195464","0.996875","0.96875","1","0.974609375","0.90625","1"
"195525","1","1","1","1","1","1"
"195532","1","1","1","1","1","1"
"195554","0.609375","0.5","0.71875","0.626953125","0.46875","0.796875"
"195586","1","1","1","1","1","1"
"195634","0.5697916666666667","0.421875","0.6875","0.5","0.390625","0.6875"
"195668","1","1","1","1","1","1"
